tweet_created_at,id_str,tweet_text,classification,hashtags,source,user_id_str,user_name,user_screen_name,location,profile_location,user_profile_description,url,protected,followers_count,friends_count,listed_count,profile_created_at,favorites_count,utc_offset,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translation_enabled,tweet_geo,tweet_coordinates,tweet_place,tweet_contributors,tweet_is_quote_status,tweet_retweet_count,tweet_favorite_count,tweet_link,context_information
2021-06-25 6:37:20,1408313341789892609,"Over 2,000 in Mumbai duped in fake vaccine drives, says govt #fake #vaccine #mumbai #maharashtra #covid #counterfeit #anticounterfeiting #ktpil #trackpack https://t.co/ySgzE6tUYy",TRUE,fake,Twitter Web App,3010939058,Arun Agarwal,ArunKTPIL,,NONE,"MD of @KTPIL, Vice President @ASPAGlobal. Views are my own.",https://t.co/QCm4ayOMDe,False,22,95,0,2015-02-06 6:24:40,71,None,False,False,165,None,NONE,False,False,None,None,None,None,False,1,0,twitter.com/anyuser/status/1408313341789892609,"['Over 2,000 in Mumbai duped in fake vaccine drives, says govt #fake #vaccine #mumbai #maharashtra #covid #counterfeit #anticounterfeiting #ktpil #trackpack https://t.co/ySgzE6tUYy mumbai,fake,counterfeit,covid,drives,vaccine,says']"
2021-06-25 6:20:01,1408308985749508103,"Africa’s biggest seizure to date of 500,000 fake #Chinese #COVID-19 vaccines, is latest setback in uphill battle to combat 3rd wave with legitimate inoculation doses - https://t.co/2EK3AyQwzg",FALSE,Chinese,Hootsuite Inc.,3402412635,ADF Magazine,ADFmagazine,Africa,NONE,"Africa Defense Forum (ADF) magazine is a security affairs journal that focuses on all issues affecting peace, stability, and good governance in Africa.",https://t.co/eiFtgoUia6,False,1353,338,31,2015-08-04 9:19:35,642,None,False,False,16262,None,NONE,False,False,None,None,None,None,False,0,0,twitter.com/anyuser/status/1408308985749508103,"['Africa’s biggest seizure to date of 500,000 fake #Chinese #COVID-19 vaccines, is latest setback in uphill battle to combat 3rd wave with legitimate inoculation doses - https://t.co/2EK3AyQwzg biggest,fake,battle,africa,doses,seizure,combat,chinese,date,inoculation,legitimate,wave,latest,vaccines']"
2021-06-24 20:44:40,1408164191463165952,"Young people citing fake medical conditions to get an early jab, GGD hardly checks https://t.co/4w2VbPxjPu #CoronaCheck #Covid #india #news #vaccine #Europe",MISC,CoronaCheck,Twitter for iPhone,1369529462426066951,Abhi,abhiscien,,NONE,A composed scientist| travel enthusiast|walker|outdoorsman|porch gardener|my pics © |🌲✈️🚆🚝🎢🥢#travel #photography #world #india 🇮🇳,None,False,0,33,0,2021-03-10 6:04:25,6,None,False,False,89,None,NONE,False,False,None,None,None,None,False,0,1,twitter.com/anyuser/status/1408164191463165952,"['Young people citing fake medical conditions to get an early jab, GGD hardly checks https://t.co/4w2VbPxjPu #CoronaCheck #Covid #india #news #vaccine #Europe early,news,ggd,jab,india,fake,citing,medical,checks,hardly,young,covid,people,europe,vaccine,conditions,get']"
2021-06-24 19:00:01,1408137856233754629,A fake #COVID vaccination camp was allegedly held in Kasba area of #Kolkata in West Bengal on Tuesday triggering concerns among people who took the 'fake' jab.   https://t.co/xd4T5LUU42,TRUE,COVID,Twitter Web App,3638215945,Mirror Now,MirrorNow,India,NONE,MIRROR NOW's Mission: Demand accountability and relentlessly drive improvement by addressing everyday issues.,https://t.co/OujxBx98Ll,False,101870,24,356,2015-09-21 13:31:19,1,None,False,True,123721,None,NONE,False,False,None,None,None,None,False,2,4,twitter.com/anyuser/status/1408137856233754629,"[""A fake #COVID vaccination camp was allegedly held in Kasba area of #Kolkata in West Bengal on Tuesday triggering concerns among people who took the 'fake' jab.   https://t.co/xd4T5LUU42 concerns,west,took,allegedly,jab,fake,area,held,camp,covid,people,tuesday,vaccination,among""]"
2021-06-24 12:46:07,1408043759938453511,"How some corrupted #tanzanians people can start lie about #covid whereas in USA everybody know that all about this fake pandemic was false ? #Fauci lied about #Vaccine, #mask, #treatments, #LockDown, danger of #covid... Eh guys, it is too late to start propaganda... #FauciEmails https://t.co/raMtb8bpyG",FALSE,tanzanians,Twitter for Android,1355096022708604928,Truth About Covid,Vaccineinauwa,,NONE,Truth- Ntasema Ukweli- Vaccine inauwa Vaccine ni mbaya. Telegram : https://t.co/njWepb7a5t Let's join us on telegram to share information.,https://t.co/njWepb7a5t,False,280,1441,0,2021-01-29 10:13:04,186,None,False,False,437,None,NONE,False,False,None,None,None,None,False,1,2,twitter.com/anyuser/status/1408043759938453511,"['How some corrupted #tanzanians people can start lie about #covid whereas in USA everybody know that all about this fake pandemic was false ? #Fauci lied about #Vaccine, #mask, #treatments, #LockDown, danger of #covid... Eh guys, it is too late to start propaganda... #FauciEmails https://t.co/raMtb8bpyG whereas,mask,usa,fake,false,know,lockdown,danger,covid,people,lied,everybody,lie,vaccine,start,fauci,late,pandemic,treatments']"
2021-06-25 20:29:04,1408522652386533376,"COVID-19 BY THE NUMBERS 7:00 P.M. ET, JUNE 24, 2021   reported 7-day change -33%  Deaths + 27%  Hospitalized -20%  #Covid #Canada https://t.co/UrgjZzjlaJ",TRUE,Covid,Twitter Web App,257120803,chris west,cwest0583,St. Marys Ontario Canada,NONE,"Director, AllRoads Dodge Jeep Ram Chrysler  https://t.co/hfd6oHaUDt ; Director Goals childrens breakfast program; Board Member Transport Action Ontario",https://t.co/hfd6oHaUDt,False,2566,3070,100,2011-02-24 19:38:04,144,None,True,False,21266,None,NONE,False,False,None,None,None,None,False,0,0,twitter.com/anyuser/status/1408522652386533376,"['COVID-19 BY THE NUMBERS 7:00 P.M. ET, JUNE 24, 2021   reported 7-day change -33%  Deaths + 27%  Hospitalized -20%  #Covid #Canada https://t.co/UrgjZzjlaJ day,deaths,numbers,june,covid,reported,change,hospitalized,p,canada,et']"
2021-06-25 20:12:07,1408518388457017344,"Pakistan put on UKs travel red list is another example. Pakistan sustained and contained #COVID. India who had the delta variant remained off the list. On 4th of May India had reported  382,146 new cases &amp; Pakistan reported 0. Pakistan was on red list and India wasn’t.",FALSE,COVID,Twitter for iPhone,64072954,Shezreh Mirza,ShezrehMirza,Karachi and Badin,NONE,"Associate Lawyer at Ministry of Law and Justice. Proud Spartan, Major Economics & Public Policy. LLM-LPC. #GYC2012 #CYP2012 #ILCC2019",None,False,37326,1245,138,2009-08-09 0:21:13,4704,None,True,False,50327,None,NONE,False,False,None,None,None,None,False,2,12,twitter.com/anyuser/status/1408518388457017344,"['Pakistan put on UKs travel red list is another example. Pakistan sustained and contained #COVID. India who had the delta variant remained off the list. On 4th of May India had reported  382,146 new cases &amp; Pakistan reported 0. Pakistan was on red list and India wasn’t. red,india,contained,example,list,may,pakistan,sustained,another,travel,covid,reported,variant,new,remained,delta,cases,put']"
2021-06-25 20:05:53,1408516819980259328,"With #COVID -19, we know that Black communities have been more devastated. More than 23 % of all reported COVID-19 deaths are of Black people in the USA. However, Canada has still not collected specific race-based data in #maternalmortality with #covid.  https://t.co/53RotWgOzW",TRUE,COVID,Twitter for iPhone,2907068391,Sandra Mutilva,SandraMutilva,"Ottawa, Ontario. ",NONE,Ph.D.(c) Organizational Leadership. MBA. Healthcare Innovator. Entrepreneur. Martial Arts practitioner. Amateur Astronomist & Sommelier. Emeritus Midwife.,https://t.co/1iHawvaLGD,False,88,64,7,2014-12-06 1:00:01,4119,None,True,False,1722,None,NONE,False,False,None,None,None,None,False,0,0,twitter.com/anyuser/status/1408516819980259328,"['With #COVID -19, we know that Black communities have been more devastated. More than 23 % of all reported COVID-19 deaths are of Black people in the USA. However, Canada has still not collected specific race-based data in #maternalmortality with #covid.  https://t.co/53RotWgOzW data,black,usa,still,deaths,know,covid,people,reported,specific,collected,canada,communities,devastated,however']"
2021-06-25 19:03:34,1408501137502789634,"“Officials reported 17 new cases on Friday, taking the cluster to 65 cases. It is the first lockdown in #Australia largest city since December. The country has consistently maintained very low rates of #Covid transmission.” ⁦@BBCWorld⁩ #DeltaVariant https://t.co/tdWSykAAvK",TRUE,Australia,Twitter for iPhone,1229675046,Christina Ayiotis,christinayiotis,United States,NONE,#CyberExecutive #GeneralCounsel #MotherOfMathGoddess #Cook #WorldTraveller #InfoSec #Privacy #CyberEvangelist #DiversityAdvocate #AI #CyberRiskManagement,https://t.co/yXrcODm2wH,False,3607,3598,658,2013-03-01 12:17:05,61262,None,True,False,109769,None,NONE,False,False,None,None,None,None,False,1,1,twitter.com/anyuser/status/1408501137502789634,"['“Officials reported 17 new cases on Friday, taking the cluster to 65 cases. It is the first lockdown in #Australia largest city since December. The country has consistently maintained very low rates of #Covid transmission.” \u2066@BBCWorld\u2069 #DeltaVariant https://t.co/tdWSykAAvK since,low,officials,transmission,city,consistently,australia,largest,taking,first,lockdown,friday,covid,reported,maintained,cluster,new,cases,country,rates,december']"
2021-06-25 18:21:52,1408490643345846279,"Lancaster County COVID Numbers (06/25/21):  Total Deaths: 1,163 Deaths reported today: 0 Total Cases: 55,386 Cases reported today: 6 Mortality Rate: 2.10% (PA= 2.28%, Natl= 1.80%) Total Tests: 216,139 Tests reported today: 176 % today's tests positive: 3.41% #COVID",TRUE,COVID,Twitter Web App,3008955041,Zak Gregg,ZakGregg,"Lancaster, PA",NONE,"Queer,  he/him/grandpa, Still aggregating COVID numbers in Lancaster County, Proud @LancStandsUp Member. Thoughts are my own😁.",https://t.co/gfj4PflLIe,False,261,130,5,2015-02-01 1:10:24,2660,None,True,False,2314,None,NONE,False,True,None,None,None,None,False,0,0,twitter.com/anyuser/status/1408490643345846279,"[""Lancaster County COVID Numbers (06/25/21):  Total Deaths: 1,163 Deaths reported today: 0 Total Cases: 55,386 Cases reported today: 6 Mortality Rate: 2.10% (PA= 2.28%, Natl= 1.80%) Total Tests: 216,139 Tests reported today: 176 % today's tests positive: 3.41% #COVID tests,county,rate,total,deaths,numbers,pa,covid,reported,today,positive,mortality,cases""]"
2021-06-25 16:36:19,1408464081179185160,"#Rajasthan #CoronaUpdate  131 #COVID cases reported Out of which 12 from #Jaipur Today's #Recovered✅277.  No death for the 2nd consecutive day.  State has consistently done well to bend Covid curve.  Disciplined behaviour, following rules is required to win this battle. 👏👏👏",TRUE,Rajasthan,Twitter for Android,2844745946,Mr Kumawat Ji ✪,MrKumawatJi,"Jaipur, India",NONE,CEO & Founder : @AKGJAIPUR Businessman Bussiness Coach Motivational Speaker,https://t.co/HY1Wq3Skoy,False,410,557,0,2014-10-07 20:57:01,9322,None,True,False,2384,None,NONE,False,False,None,None,None,None,False,0,1,twitter.com/anyuser/status/1408464081179185160,"[""#Rajasthan #CoronaUpdate  131 #COVID cases reported Out of which 12 from #Jaipur Today's #Recovered✅277.  No death for the 2nd consecutive day.  State has consistently done well to bend Covid curve.  Disciplined behaviour, following rules is required to win this battle. 👏👏👏 win,day,done,disciplined,consistently,battle,well,state,rules,bend,consecutive,covid,reported,following,death,required,recovered,curve,cases,behaviour""]"
2021-06-25 15:36:12,1408448951804518405,"Maharashtra - • 9,677 new Covid cases in the state today • 156 #COVID-19 deaths reported in the state today.",FALSE,COVID,Twitter Web App,140334695,Satya Prakash Sharma,mumbaireporter,Mumbai,NONE,"Journalist @Republic @Republic_Bharat Former Correspondent at India News @inkhabar satyanews@gmail.com   विचार निजी है, सन्स्थान के नही !",https://t.co/Vw163uRZnD,False,531,1859,5,2010-05-05 6:57:52,2062,None,True,False,6076,None,NONE,False,False,None,None,None,None,False,0,2,twitter.com/anyuser/status/1408448951804518405,"['Maharashtra - • 9,677 new Covid cases in the state today • 156 #COVID-19 deaths reported in the state today. deaths,state,covid,reported,today,new,cases']"
2021-06-25 15:20:41,1408445045246677002,"#COVID19 ALERT: Gov. Murphy says there were 0 reported in-hospital #COVID deaths in #NewJersey yesterday, for the first time since July 2020. https://t.co/F1pTVm3Q5L",TRUE,COVID19,TweetDeck,18917882,News12NJ,News12NJ,New Jersey,NONE,"24/7 Hyper-local breaking news, weather, traffic and more. Download our app or go to https://t.co/qOzTZWuxjH for updates. For news tips, call (732) 346-3270. #NewJersey",https://t.co/nxODMQxuH0,False,483325,491,1743,2009-01-12 22:13:36,866,None,True,True,88726,None,NONE,False,False,None,None,None,None,False,17,129,twitter.com/anyuser/status/1408445045246677002,"['#COVID19 ALERT: Gov. Murphy says there were 0 reported in-hospital #COVID deaths in #NewJersey yesterday, for the first time since July 2020. https://t.co/F1pTVm3Q5L since,gov,deaths,murphy,july,inhospital,first,yesterday,covid,reported,alert,time,says']"
2021-06-25 14:46:33,1408436456293548034,"No substantial #COVID outbreaks' reported after mass test events, report finds. https://t.co/PzAloBauwo https://t.co/OpYRGEZbdf",MISC,COVID,Twitter for iPhone,617029017,Graham Scambler,GrahamScambler,,NONE,"Sociologist. Emeritus Prof, UCL, and Visiting Prof, Surrey University; theory, politics, health, sport, jazz, art; atheist, republican, socialist. Own views.",https://t.co/gtKFDfLf3c,False,7423,2793,338,2012-06-24 9:18:17,53584,None,False,False,143404,None,NONE,False,False,None,None,None,None,False,0,0,twitter.com/anyuser/status/1408436456293548034,"[""No substantial #COVID outbreaks' reported after mass test events, report finds. https://t.co/PzAloBauwo https://t.co/OpYRGEZbdf test,mass,substantial,finds,covid,reported,outbreaks,events,report""]"
2021-06-25 14:34:23,1408433395575660544,"#Bengaluru reported  new 614 #COVID19 cases and 17 #covid deaths on Thursday (24-06-2021, 00:00 to 23:59) https://t.co/UpRS9sLOWg",TRUE,Bengaluru,Twitter Web App,1262635660554334208,Bangalore 247,247Bangalore,Bengaluru,NONE,"Bangalore 247 is an online news portal based in Bengaluru, karnataka. Stay tuned to get more updates!",https://t.co/A77SvpdGJy,False,617,91,2,2020-05-19 6:46:43,0,None,False,False,1414,None,NONE,False,False,None,None,None,None,False,0,2,twitter.com/anyuser/status/1408433395575660544,"['#Bengaluru reported  new 614 #COVID19 cases and 17 #covid deaths on Thursday (24-06-2021, 00:00 to 23:59) https://t.co/UpRS9sLOWg deaths,covid,reported,thursday,new,cases']"
2021-06-25 13:11:17,1408412484361506819,“COVID Cases have decreased recently and are at a moderate level. The number of hospitalized #Covid patients has also fallen in the Suffolk County area”  31 New Covid Cases Reported  NYT,TRUE,Covid,Twitter Web App,1140183523,Ipomea,Santanumalbum,"Long Island, New York",NONE,Adopt a #Dog or #Cat from a shelter - Bring more love and joy into your life today - Please RETWEET for all animals looking for #Adoption. #URGENT PODR,None,False,2550,5004,37,2013-02-01 16:46:24,32225,None,False,False,148045,None,NONE,False,False,None,None,None,None,False,0,0,twitter.com/anyuser/status/1408412484361506819,"['“COVID Cases have decreased recently and are at a moderate level. The number of hospitalized #Covid patients has also fallen in the Suffolk County area”  31 New Covid Cases Reported  NYT moderate,county,fallen,decreased,recently,area,nyt,also,covid,reported,hospitalized,new,level,patients,cases,number']"
2021-06-25 13:03:30,1408410525449347073,"#Rajasthan #CoronaUpdate  131 #COVID cases reported Out of which 12 from #Jaipur Today's #Recovered✅277  No death for the 2nd consecutive day  State has consistently done well to bend Covid curve  Disciplined behaviour, following rules is required to win this battle 😷🧴👏🧍‍♀️__🧍‍♀️",TRUE,Rajasthan,Twitter Web App,109504853,Lokesh Sharma,_lokeshsharma,"Jaipur, India",NONE,"OSD to Hon’ble CM, Rajasthan | Man On A Mission. Tweets are personal, RTs do not imply endorsement.",None,False,51163,640,41,2010-01-29 8:01:11,47331,None,False,True,18135,None,NONE,False,False,None,None,None,None,False,112,325,twitter.com/anyuser/status/1408410525449347073,"[""#Rajasthan #CoronaUpdate  131 #COVID cases reported Out of which 12 from #Jaipur Today's #Recovered✅277  No death for the 2nd consecutive day  State has consistently done well to bend Covid curve  Disciplined behaviour, following rules is required to win this battle 😷🧴👏🧍\u200d♀️__🧍\u200d♀️ win,day,done,disciplined,consistently,battle,well,state,rules,bend,consecutive,covid,reported,following,death,required,recovered,curve,cases,behaviour""]"
2021-06-25 15:07:08,1408441638121361410,"Well. I have another unwanted #Covid aftermath issue I have to deal with. With a weakened immune system, I developed a severe sinus infection that helped kill the root systems of my upper molars. And this afternoon, I have to have them pulled &amp; I am super nervous😬 #FridayVibes",MISC,Covid,Twitter for iPad,361568060,CATHERINE BRIGHTON🌺,cath_brighton,National Capital Region,NONE,Just Thankful🌹,None,False,696,654,12,2011-08-25 0:15:32,40104,None,False,False,16411,None,NONE,False,False,None,None,None,None,False,0,0,twitter.com/anyuser/status/1408441638121361410,"['Well. I have another unwanted #Covid aftermath issue I have to deal with. With a weakened immune system, I developed a severe sinus infection that helped kill the root systems of my upper molars. And this afternoon, I have to have them pulled &amp; I am super nervous😬 #FridayVibes upper,weakened,afternoon,pulled,deal,kill,infection,well,immune,nervous,issue,helped,unwanted,another,covid,severe,systems,system,super,sinus,root,developed']"
2021-06-25 15:01:14,1408440153190842374,"We're thankful to @WADeptHealth (supported by @UW) for their work in creating &amp; studying an effective &amp;, most importantly, life-saving #Covid tracking app. Rd more by @schubertcm at @geekwire https://t.co/8yhViUIgf5  #biotech #healthcare",MISC,Covid,Hootsuite Inc.,1092508854636634112,s2s Public Relations & Communications,s2sPRComms,"Seattle, WA",NONE,Driving growth for impact technologies by igniting greater awareness of their value,https://t.co/MMeyekTAJG,False,141,634,1,2019-02-04 19:43:03,937,None,False,False,448,None,NONE,False,False,None,None,None,None,False,0,0,twitter.com/anyuser/status/1408440153190842374,"[""We're thankful to @WADeptHealth (supported by @UW) for their work in creating &amp; studying an effective &amp;, most importantly, life-saving #Covid tracking app. Rd more by @schubertcm at @geekwire https://t.co/8yhViUIgf5  #biotech #healthcare tracking,creating,work,thankful,supported,healthcare,app,biotech,importantly,were,lifesaving,covid,effective,rd,studying""]"
2021-06-25 13:26:04,1408416202418921472,"#Manufacturing output in #Singapore saw a huge jump in May, helped by a low base a year ago amid #Covid-19 circuit breaker measures.–The Straits Times  https://t.co/XSRZnosj4L",MISC,Manufacturing,Twitter for Android,794041707671134208,Asia Customs & Trade,Asia_Customs,,NONE,Portal on customs and trade developments affecting global trade and customs compliance in Asia.  ACT also conducts conferences on customs & trade regulations.,https://t.co/TX0RcGhCB6,False,454,97,17,2016-11-03 5:01:10,100,None,False,False,6096,None,NONE,False,False,None,None,None,None,False,0,0,twitter.com/anyuser/status/1408416202418921472,"['#Manufacturing output in #Singapore saw a huge jump in May, helped by a low base a year ago amid #Covid-19 circuit breaker measures.–The Straits Times  https://t.co/XSRZnosj4L low,base,year,amid,measures,times,circuit,singapore,may,saw,helped,huge,output,ago,jump,manufacturing']"
2021-06-25 12:43:48,1408405567857737729,"#Covid has helped addressing  bafflement and follow-up “whyyyyyy” questions easy:    Q: “WHYYYY are they changing [insert some easy and simple established process]?”    A: “well, covid.”",MISC,Covid,Twitter for iPhone,275605306,Kaveh Afshar 🇨🇦,KavehAfshar,"Ottawa, Ontario",NONE,Public servant who loves big bold ideas but is mostly a #data 🥜 leading #DataScience at #CBSA #CDO 👍/rt ≠ endors - my views #gcdigital,https://t.co/HTR2b0uiVA,False,325,782,7,2011-04-01 16:30:11,1801,None,True,False,653,None,NONE,False,False,None,None,None,None,False,0,4,twitter.com/anyuser/status/1408405567857737729,"['#Covid has helped addressing  bafflement and follow-up “whyyyyyy” questions easy:    Q: “WHYYYY are they changing [insert some easy and simple established process]?”    A: “well, covid.” followup,questions,simple,q,well,process,insert,helped,covid,easy,addressing,established,changing']"
2021-06-25 12:30:13,1408402147654336512,"The coronavirus pandemic helped reset the planet, giving the environment a chance to recover from the wear and tear of human activity. #covid #savetheearth🌎 #savetrees🌴 #savetheearth #doyourshare #maldives #AdduCity #climatecrisis #veshisaafu UN Environment Programme https://t.co/dDJRaqJOat",MISC,covid,Twitter Web App,1140262724368121856,Veshisaafu ( saving mother earth),veshisaafu,Maldives,NONE,The causes and effects of plastic pollution are truly worldwide.  Taking immediate action against is a must for each and every individual to save earth.,None,False,1644,4193,4,2019-06-16 14:19:53,4280,None,False,False,1733,None,NONE,False,False,None,None,None,None,False,0,0,twitter.com/anyuser/status/1408402147654336512,"['The coronavirus pandemic helped reset the planet, giving the environment a chance to recover from the wear and tear of human activity. #covid #savetheearth🌎 #savetrees🌴 #savetheearth #doyourshare #maldives #AdduCity #climatecrisis #veshisaafu UN Environment Programme https://t.co/dDJRaqJOat maldives,chance,environment,human,giving,recover,un,coronavirus,helped,covid,activity,wear,programme,pandemic,reset']"
2021-06-25 12:00:27,1408394658494005250,⌛ It is still time to join Laura Grigori's talk on how urgent computing helped to tackle the #COVID-19 pandemic and which lessons were learned. 📅 today 14:30 CEST Sign up for free: https://t.co/DJWoIdSvuQ @ISChpc #ISC2021 @Genci_fr @Cineca1969 @gcs_hpc @BSC_CNS,MISC,COVID,Sprout Social,334016754,PRACE,PRACE_RI,,NONE,Partnership for Advanced Computing in Europe - PRACE enables high impact scientific discovery and engineering research and development.,http://t.co/c2BqxjHOir,False,4525,423,93,2011-07-12 13:06:20,2928,None,True,False,4001,None,NONE,False,False,None,None,None,None,False,1,1,twitter.com/anyuser/status/1408394658494005250,"[""⌛ It is still time to join Laura Grigori's talk on how urgent computing helped to tackle the #COVID-19 pandemic and which lessons were learned. 📅 today 14:30 CEST Sign up for free: https://t.co/DJWoIdSvuQ @ISChpc #ISC2021 @Genci_fr @Cineca1969 @gcs_hpc @BSC_CNS sign,still,urgent,join,tackle,helped,computing,free,today,learned,time,laura,talk,lessons,pandemic""]"
2021-06-25 11:30:00,1408386992375746562,"The #DCGurugram (@DC_Gurugram) WhatsApp chatbot has helped solve 5,600 #COVID queries in less than 2 months. This helpline integrates a number of services onto a single helpline platform.  Send a #WhatsApp message to 9643277788 to get started.  (Supported by @WhatsApp) https://t.co/hvvRizoOY3",MISC,DCGurugram,Twitter Media Studio,37034483,NDTV,ndtv,India,NONE,Breaking news alerts from India.  Instagram: https://t.co/TDCRCVHlmd YouTube: https://t.co/ocjlisfywV,https://t.co/6yvEvvCmQi,False,15747713,15,13406,2009-05-01 20:34:48,0,None,True,True,824835,None,NONE,False,False,None,None,None,None,False,9,29,twitter.com/anyuser/status/1408386992375746562,"['The #DCGurugram (@DC_Gurugram) WhatsApp chatbot has helped solve 5,600 #COVID queries in less than 2 months. This helpline integrates a number of services onto a single helpline platform.  Send a #WhatsApp message to 9643277788 to get started.  (Supported by @WhatsApp) https://t.co/hvvRizoOY3 integrates,supported,started,onto,services,helped,covid,platform,less,queries,whatsapp,send,solve,helpline,single,message,get,chatbot,number,months']"
2021-06-25 8:38:29,1408343828688478212,#Covid in #Under5s As #Tories neglect our #schoolchildren-heres a reminder of the effect of Covid infection on our #Nursery #Preschool and younger #toddlers and babies. #KawasakiDisease is nasty and isn't helped by antibiotics or painkillers  https://t.co/evcoqDSifa,TRUE,Covid,Twitter for Android,1366683001619423232,NewFutureHope,WiseGrandma2,"London, England",NONE,"#FBPE #FBPA #FBPR Social Democracy-not plutocracy. #Equality #Justice for women Gardener, Wildlife, Grandmother 👵  #CancerSurvivor #PRDA Tweets are my opjnion.",None,False,701,2532,0,2021-03-02 9:33:44,9784,None,False,False,13520,None,NONE,False,False,None,None,None,None,False,0,0,twitter.com/anyuser/status/1408343828688478212,"[""#Covid in #Under5s As #Tories neglect our #schoolchildren-heres a reminder of the effect of Covid infection on our #Nursery #Preschool and younger #toddlers and babies. #KawasakiDisease is nasty and isn't helped by antibiotics or painkillers  https://t.co/evcoqDSifa babies,neglect,preschool,infection,effect,reminder,helped,antibiotics,covid,toddlers,younger,painkillers,nursery""]"
2021-06-25 4:09:56,1408276246375452674,#JustSaying #Food I am not an accomplished #chef I do not claim to be a good #cook As #househusband - I learnt cooking out of necessity - this helped me in #COVID #Lockdown #StayHome when 'Better Half' was #WFH My recipes are not perfect - and - on many occasions - my dishes flop https://t.co/hhC7m3SG1Q,MISC,JustSaying,Twitter for Android,1169166601288966145,Commander Vikram W Karve,w_karve,,NONE,A Navy Veteran turned Writer and Blogger.,https://t.co/Ar9zkYS94M,False,8185,3500,20,2019-09-04 8:33:56,59237,None,True,False,55566,None,NONE,False,False,None,None,None,None,True,0,13,twitter.com/anyuser/status/1408276246375452674,"[""#JustSaying #Food I am not an accomplished #chef I do not claim to be a good #cook As #househusband - I learnt cooking out of necessity - this helped me in #COVID #Lockdown #StayHome when 'Better Half' was #WFH My recipes are not perfect - and - on many occasions - my dishes flop https://t.co/hhC7m3SG1Q food,perfect,accomplished,necessity,half,good,lockdown,many,helped,covid,learnt,claim,cooking,occasions,cook,better""]"
2021-06-24 14:48:49,1408074639012601860,"Many Seafarers called us today and conveyed thanks to Indian Seafarers Help   We helped them for #Covid #Vaccine , Passport update in certificate / change from Aadhaar to Passport",MISC,Covid,Twitter for Android,1219513438143160320,Indian Seafarer's Help,seafarers_help,,NONE,Email : action@seafarershelp.com,None,False,3303,68,2,2020-01-21 6:54:21,375,None,False,False,660,None,NONE,False,False,None,None,None,None,False,13,95,twitter.com/anyuser/status/1408074639012601860,"['Many Seafarers called us today and conveyed thanks to Indian Seafarers Help   We helped them for #Covid #Vaccine , Passport update in certificate / change from Aadhaar to Passport called,seafarers,certificate,update,help,indian,conveyed,thanks,many,helped,covid,change,passport,today,vaccine,us']"
2021-06-24 13:54:35,1408060991884075016,What a success! From Oct. to June our 219 Augusta Youth Art Studio hosted 150+ online classes for youth aged 14-29. Julia says'The routine of weekly meetings really helped me through #COVID.' https://t.co/KJCIh9YtBM,MISC,COVID,Hootsuite Inc.,336110255,The Neighbourhood Group Community Services (TNG),NeighbourhdGrp,Toronto Ontario Canada,NONE,"In 2020, St. Stephen's Community House joined Central Neighbourhood House & Neighbourhood Link Support Services in TNG: a non-profit helping people in Toronto.",https://t.co/I7EqAV8Li3,False,4407,3123,110,2011-07-15 19:13:35,2197,None,True,False,9025,None,NONE,False,False,None,None,None,None,False,0,6,twitter.com/anyuser/status/1408060991884075016,"[""What a success! From Oct. to June our 219 Augusta Youth Art Studio hosted 150+ online classes for youth aged 14-29. Julia says'The routine of weekly meetings really helped me through #COVID.' https://t.co/KJCIh9YtBM youth,online,routine,oct,really,success,helped,june,covid,meetings,art,julia,hosted,weekly,classes,aged,studio""]"
2021-06-24 13:24:05,1408053317494845443,"When @Patriots Hall of Famer Larry Eisenhauer was alive, he &amp; wife Lynn loved going to @AmericanLegion Hall in #Cohasset. After his 2020 death, Lynn donated money to the hall, which had been bequeathed in their will. It helped the post survive #Covid, allowing them to stay open. https://t.co/TEN2lDnNRu",MISC,Cohasset,Twitter for iPhone,534392656,Kim Tunnicliffe,KimWBZ,Boston,NONE,"Everyone has a story, my job is to tell it. WBZ Radio reporter, travel/theater/art enthusiast, cat/dog mom. Email tips to kimberlytunnicliffe@iheartmedia.com",None,False,5123,4935,175,2012-03-23 15:07:03,661,None,True,True,7223,None,NONE,False,False,None,None,None,None,False,1,1,twitter.com/anyuser/status/1408053317494845443,"['When @Patriots Hall of Famer Larry Eisenhauer was alive, he &amp; wife Lynn loved going to @AmericanLegion Hall in #Cohasset. After his 2020 death, Lynn donated money to the hall, which had been bequeathed in their will. It helped the post survive #Covid, allowing them to stay open. https://t.co/TEN2lDnNRu wife,donated,going,money,allowing,survive,helped,larry,covid,hall,open,death,alive,stay,loved,post']"
